Acc_x,Acc_y,Acc_z,Gyro_x,Gyro_y,Gyro_z,Cluster
0.0865,0.7545,0.4245,-67.682,-59.146,-0.5244000000000001,1
0.082,0.6775,0.5215000000000001,-120.488,-57.682,-28.292,1
0.0986666666666666,0.8116666666666666,0.6856666666666666,-91.708,15.488,0.0486,1
0.0975,0.8634999999999999,0.77,0.5122000000000001,-0.2076,14.514,1
0.1063333333333333,0.7876666666666666,0.7073333333333333,5.561,-59.388,0.6952,1
0.067,0.7159999999999999,0.532,16.244,19.024,13.536,1
0.0746666666666666,0.8173333333333334,0.493,18.378,-53.292,4.744,1
0.073,0.8133333333333334,0.6893333333333334,-7.122,15.732,-35.488,1
0.085,0.9713333333333332,0.8233333333333333,19.878,-33.174,24.024,1
0.0545,0.8625,0.747,-14.636,0.4512,-24.268,1
0.063,0.795,0.6993333333333333,92.316,-52.682,17.802,1
0.0595,0.5555,0.351,-0.1951999999999998,26.952,21.708,1
0.088,0.8109999999999999,0.515,-66.706,-0.4635999999999999,0.1707999999999999,1
0.0793333333333333,0.823,0.5216666666666666,-0.0243999999999999,-14.266,14.756,1
0.0825,0.8035000000000001,0.4975,67.562,-68.658,29.146,1
0.09,0.654,0.4026666666666667,-83.048,-32.196,0.8048,1
0.0896666666666666,0.7456666666666667,0.6293333333333333,-22.049,41.952,-26.828,1
0.0773333333333333,0.7933333333333333,0.8376666666666667,35.244,-49.146,-25.366,1
0.0605,0.9055,0.892,112.928,-9.683,-54.512,1
0.1009999999999999,0.8083333333333332,0.818,0.5488,-50.976,-22.438,1
0.0565,0.7075,0.7210000000000001,135.244,23.416,41.344,1
0.083,0.763,0.4095,-102.196,0.5,57.316,1
0.09,0.8340000000000001,0.492,-127.438,-35.976,4.049,1
0.11,0.8494999999999999,0.5405,-0.7804,-27.684,14.632,1
0.1164999999999999,0.803,0.549,-0.1339999999999999,-22.072,13.414,1
0.1185,0.8125,0.535,-3.439,-0.8535999999999999,0.6222000000000001,1
0.1169999999999999,0.8015000000000001,0.554,0.3658,-12.802,12.924,1
0.051,0.972,-0.07,-0.866,-0.6464,-0.3292,1
0.046,0.9703333333333334,-0.072,-0.2804,-24.026,0.7562,1
0.0515,0.9805,-0.0625,-0.5002,-20.852,0.3414,1
0.0499999999999999,0.971,-0.0593333333333333,0.5002000000000001,-34.878,-0.2195999999999999,1
0.044,0.983,-0.052,-0.2562,-2.061,0.1951999999999999,1
0.044,0.97,-0.0543333333333333,0.244,-26.218,-0.8901999999999999,1
0.0404999999999999,0.983,-0.049,0.5,-1.927,-0.3536,1
0.0295,0.986,-0.047,-0.244,-15.854,-0.1461999999999999,1
0.0235,0.995,-0.0475,-0.1341999999999999,-1.549,-0.4024,1
-0.087,0.945,-0.2015,-0.2074000000000001,-125.246,163.052,1
-0.017,11.615,-0.1615,0.1464,24.878,-0.9268,1
0.0186666666666666,0.8330000000000001,-0.0979999999999999,84.878,-135.608,-23.292,1
-0.0069999999999999,0.9496666666666668,-0.063,34.634,0.5244000000000001,0.2804,1
-0.0655,0.9915,-0.199,-18.296,-84.514,84.878,1
0.0163333333333333,0.8953333333333333,-0.0913333333333333,4.805,-84.756,-44.512,1
0.0,0.9723333333333332,-0.052,26.948,-10.242,-20.486,1
-0.0135,0.792,-0.106,18.549,-3.061,-184.148,1
0.0104999999999999,0.939,-0.0715,26.464,-45.244,-0.5488000000000001,1
-0.026,0.7805,-0.135,19.622,-57.072,-223.052,1
-0.066,0.875,-0.17,20.317,10.976,-7.073,1
-0.1275,11.435,-0.178,0.3416,109.512,-115.122,1
-0.0315,0.6075,-0.078,-11.317,-0.1951999999999998,220.856,1
-0.0063333333333333,0.939,-0.0716666666666666,76.096,-69.268,15.852,1
0.0115,0.9075,-0.0815,6.939,-24.514,-18.782,1
-0.088,0.8646666666666666,-0.2096666666666666,27.695,-41.828,-97.684,1
-0.0174999999999999,0.5585,-0.129,-28.536,-74.392,170.122,1
0.001,0.922,-0.085,24.024,-0.3048,-27.682,1
-0.1055,0.9465,-0.1985,-61.952,-154.268,95.124,1
-0.1455,1.06,-0.1435,0.988,219.636,-195.244,1
-0.013,0.68,-0.1373333333333333,8.012,-170.732,0.3291999999999994,1
-0.1164999999999999,10.265,-0.198,-98.656,48.902,-171.342,1
0.0139999999999999,0.9776666666666666,-0.042,10.244,0.2192,11.098,1
0.0645,0.9705,-0.0965,0.0854,-0.9389999999999998,0.9632,1
0.0695,0.973,-0.0945,0.1464,-0.8655999999999999,0.5124000000000001,1
0.068,0.969,-0.0979999999999999,0.9026,-18.046,-0.1464,1
0.0645,0.9665,-0.0945,13.292,-23.902,-0.0488,1
0.063,0.974,-0.0943333333333333,0.7562,-14.632,-0.0366,1
0.059,0.9385,-0.109,4.939,-1.439,-29.392,1
-0.0363333333333333,0.9113333333333332,-0.244,122.806,-6.805,0.4390000000000001,1
-0.039,0.9695,-0.263,-7.0,-8.756,99.024,1
-0.0016666666666666,1.085,-0.1623333333333333,108.048,-0.1096000000000003,-98.782,1
0.019,0.54,-0.1615,-18.549,-0.7804000000000002,165.608,1
0.0596666666666666,0.9419999999999998,-0.1226666666666666,59.144,-5.171,-0.0851999999999999,1
-0.0226666666666666,0.9543333333333334,-0.2373333333333333,61.464,-63.414,0.7438,1
-0.0036666666666666,1.195,-0.1826666666666666,-95.974,-4.439,45.366,1
0.0095,0.921,-0.158,32.804,-21.586,-5.549,1
-0.0695,10.415,-0.1845,-17.244,44.026,76.462,1
0.06,0.8835,-0.107,71.828,-2.122,-52.196,1
0.0393333333333333,0.9796666666666668,-0.0843333333333333,0.7438,-52.682,-28.292,1
-0.0255,1.26,-0.223,-31.462,-45.366,3.122,1
0.0255,0.9455,-0.079,25.488,-0.9146,0.4267999999999999,1
0.0196666666666666,0.9243333333333332,-0.0773333333333333,9.195,-0.2679999999999999,-20.488,1
-0.079,10.345,-0.2204999999999999,-115.976,-13.61,12.622,1
-0.0456666666666666,1.153,-0.1703333333333333,-74.024,-115.486,150.124,1
-0.074,11.285,-0.184,21.586,10.183,-141.584,1
-0.0873333333333333,1.194,-0.2076666666666666,11.134,110.242,-12.427,1
0.0286666666666666,0.932,-0.0833333333333333,56.218,0.2317999999999999,-0.7682,1
-0.034,0.96,-0.15,-0.5121999999999999,-27.194,-51.462,1
-0.005,0.6226666666666667,-0.1276666666666666,0.3537999999999996,-14.622,76.586,1
0.03,0.9366666666666666,-0.0866666666666666,61.466,-0.8169999999999998,-25.976,1
-0.0353333333333333,0.8450000000000001,-0.2036666666666666,145.244,-0.0854000000000001,-17.073,1
-0.087,0.9445,-0.225,-39.634,-161.464,4.305,1
-0.0635,1.223,-0.156,-83.902,-0.0609999999999999,0.927,1
-0.0056666666666666,0.6446666666666666,-0.134,-1.561,-12.5,51.584,1
0.0345,1.072,-0.068,52.318,-26.952,1.561,1
0.0246666666666666,0.929,-0.103,59.148,5.756,-13.292,1
0.003,11.975,-0.155,52.318,0.2682,-21.952,1
-0.0146666666666666,1.034,-0.1756666666666666,9.866,-14.634,-62.074,1
0.021,1.024,-0.0795,2.207,-2.939,-0.4634,1
-0.0263333333333333,0.6413333333333333,-0.1326666666666666,-29.756,-97.074,169.758,1
-0.097,1.205,-0.1415,-32.926,-6.256,62.074,1
0.0385,0.8634999999999999,-0.0605,33.902,-83.536,36.708,1
0.0279999999999999,0.979,-0.034,1.988,-13.902,0.7442,1
0.032,0.9765,-0.0555,19.636,-0.6952,0.1464,1
0.033,0.972,-0.068,1.89,-2.866,2.012,1
0.9915,-0.07,-0.157,0.244,-0.7074,0.366,1
0.954,-0.0815,0.061,76.464,330.242,111.462,1
0.9793333333333332,-0.0783333333333333,0.1963333333333333,-58.416,-44.024,-1.073,1
0.972,-0.1085,0.202,53.534,0.0242,-0.4631999999999999,1
0.9516666666666668,-0.2303333333333333,0.2456666666666666,-13.89,110.486,86.828,1
0.8314999999999999,-0.07,0.4355,-24.988,908.536,49.427,1
0.6705,-0.4245,0.646,-30.608,90.244,158.048,1
0.563,-0.36,0.5745,79.512,-11.744,78.902,1
0.7096666666666667,-0.3999999999999999,0.6396666666666667,-6.317,42.804,-60.122,1
0.728,-0.4155,0.6565,-0.0973999999999996,15.368,-0.2075999999999998,1
0.6825,-0.395,0.6315,0.7928000000000001,-29.026,10.856,1
0.6873333333333335,-0.3886666666666666,0.6316666666666667,15.854,-5.183,15.242,1
0.695,-0.3965,0.625,21.706,-10.364,0.6466000000000001,1
0.6903333333333332,-0.3866666666666667,0.6263333333333333,19.756,-15.122,0.6222000000000001,1
0.6905,-0.3895,0.6285000000000001,0.8048,-15.976,-0.2195999999999999,1
0.694,-0.3833333333333333,0.628,0.305,-14.512,0.183,1
0.6946666666666665,-0.381,0.628,11.952,-20.488,-0.0732,1
0.698,-0.379,0.627,0.1586,-11.952,-0.7928,1
0.698,-0.3765,0.6285000000000001,20.488,-19.392,0.9148,1
0.6996666666666665,-0.3726666666666666,0.627,-0.9024,-0.6951999999999999,0.4634,1
0.69,-0.3875,0.632,-0.256,-0.5,-0.305,1
0.6919999999999998,-0.3816666666666666,0.6313333333333334,0.183,-1.366,-0.4025999999999999,1
0.7035,-0.3695,0.6275,-23.778,-0.9756,-43.416,1
0.6943333333333332,-0.3846666666666666,0.628,-44.268,3.317,-21.706,1
0.692,-0.3925,0.64,40.366,-21.098,15.852,1
0.676,-0.312,0.6465000000000001,-32.318,-4.756,-25.854,1
0.978,-0.3113333333333333,-0.0956666666666666,0.7806000000000001,48.622,-39.146,1
0.918,-0.2806666666666667,-0.3153333333333333,0.1705999999999999,55.732,-3.183,1
0.9533333333333333,-0.2623333333333333,-0.237,26.586,80.608,-13.5,1
0.9426666666666668,-0.1413333333333333,-0.1706666666666666,-0.8048,26.462,-35.732,1
10.105,-0.118,-0.1475,0.183,0.4024,-46.464,1
0.2329999999999999,-0.9453333333333332,0.4436666666666666,74.756,-102.196,-10.122,1
0.22,-0.9665,0.3395,-91.342,-266.464,43.292,1
0.1935,-0.9295,0.344,124.878,-37.0,142.684,1
0.368,-0.9383333333333334,0.2993333333333333,25.976,71.096,-3.317,1
0.231,-0.9275,0.3465,-0.2681999999999999,-81.098,-24.026,1
0.2795,-0.932,0.2895,1.768,-26.098,0.6344000000000001,1
0.2883333333333333,-0.9356666666666666,0.3256666666666667,13.778,-15.244,0.366,1
0.9603333333333332,-0.2656666666666666,-0.1646666666666666,-14.392,123.902,0.1098,1
0.983,-0.2685,-0.094,27.684,183.412,-41.586,1
0.9775,-0.214,-0.0365,59.026,-1.561,0.4389999999999999,1
0.9843333333333332,-0.213,-0.039,-11.098,-10.122,10.246,1
0.9785,-0.2355,-0.0165,-0.9756,-0.6462,10.366,1
0.9823333333333334,-0.2286666666666666,-0.0043333333333333,2.878,2.573,0.305,1
0.371,0.7253333333333334,0.4173333333333333,73.904,165.368,97.072,1
0.3785,0.8325,0.427,125.974,449.512,61.586,1
0.9535,-0.2794999999999999,0.0545,-118.048,-14.756,5.805,1
0.9725,-0.275,-0.1634999999999999,15.122,-20.732,36.708,1
0.9876666666666668,-0.272,-0.0253333333333333,30.854,2.0,-36.098,1
0.938,-0.2385,0.0075,11.828,47.806,10.122,1
0.9783333333333334,-0.263,0.0186666666666666,15.364,0.3171999999999999,0.6098,1
0.97,-0.2583333333333333,0.033,25.854,27.072,-0.4145999999999999,1
0.9716666666666668,-0.2556666666666666,0.051,14.632,-0.0854,0.8655999999999999,1
0.9736666666666666,-0.253,0.0586666666666666,12.804,-1.439,-0.0487999999999999,1
0.976,-0.2535,0.061,1.5,-10.732,0.4391999999999999,1
0.973,-0.25,0.0625,0.4147999999999999,-0.122,1.5,1
0.971,-0.263,0.0715,0.2925999999999999,-0.9022,0.6588,1
0.97,-0.264,0.0804999999999999,0.0975999999999999,-1.89,0.2926,1
0.9785,-0.2605,0.0775,33.658,-47.196,-1.378,1
0.9793333333333332,-0.256,0.0686666666666666,68.414,-84.146,-54.878,1
0.9833333333333334,-0.2236666666666666,0.0483333333333333,15.122,-0.0855999999999999,-0.5,1
0.978,-0.2295,0.0725,53.292,10.002,-0.5124000000000001,1
0.816,-0.735,0.361,-31.86,84.605,91.616,1
0.039,0.967,-0.08,0.1464,-14.146,0.488,1
0.032,0.969,-0.079,11.218,-20.976,0.1951999999999999,1
0.0346666666666666,0.976,-0.075,0.7316,-0.9394,0.8779999999999999,1
0.034,0.969,-0.0825,2.0,-20.244,0.3418,1
0.035,0.9763333333333332,-0.0826666666666666,0.1342,-0.4024,0.8535999999999999,1
0.0365,0.968,-0.0844999999999999,14.146,-23.784,0.3902,1
0.032,0.9685,-0.0815,24.878,-2.305,-0.2193999999999999,1
0.0296666666666666,0.9746666666666668,-0.087,-0.0242,-0.9268,0.0124,1
0.0205,0.882,-0.113,119.388,-0.9756,-100.002,1
-0.082,0.9476666666666668,-0.24,-57.924,-104.512,87.806,1
-0.0866666666666666,0.9883333333333332,-0.2363333333333333,-62.074,78.782,-0.7683999999999997,1
0.0156666666666666,0.755,-0.2186666666666666,77.318,-185.612,78.048,1
0.007,0.961,-0.211,-2.939,12.684,-14.998,1
0.0236666666666666,0.8393333333333333,-0.173,108.416,0.7438,-92.196,1
-0.089,0.989,-0.2703333333333333,-113.172,-13.634,0.5731999999999999,1
-0.0795,10.605,-0.156,-120.976,-18.378,22.122,1
-0.0849999999999999,1.07,-0.1515,8.439,109.268,-8.878,1
-0.006,0.96,-0.15,0.5,-0.2682,-21.462,1
-0.0813333333333333,0.9043333333333332,-0.2259999999999999,-0.1830000000000002,-22.562,0.2442,1
-0.0486666666666666,1.39,-0.1793333333333333,-41.952,-0.1466000000000001,-32.926,1
-0.065,10.875,-0.1595,9.195,140.732,-18.061,1
0.022,0.8176666666666667,-0.164,37.318,-102.438,0.7318,1
-0.0933333333333333,0.9646666666666668,-0.178,-16.061,-0.8292000000000002,56.952,1
-0.0513333333333333,0.9273333333333332,-0.0966666666666666,93.292,24.268,-35.122,1
-0.0755,10.175,-0.1345,99.998,103.904,-18.329,1
-0.0993333333333333,0.968,-0.1956666666666666,-3.0,19.148,0.6463999999999999,1
-0.042,0.7726666666666667,-0.144,-94.026,0.6463999999999999,12.5,1
-0.007,0.7035,-0.204,0.6706000000000001,-116.952,-0.0852,1
-0.108,0.9973333333333332,-0.2293333333333333,-8.634,-176.708,225.976,1
-0.0284999999999999,0.615,-0.125,4.5,-11.256,65.366,1
-0.1139999999999999,0.96,-0.2075,-22.074,-69.024,2.317,1
-0.1053333333333333,1.031,-0.144,-112.928,-18.878,139.148,1
-0.027,0.6435,-0.144,11.817,-115.244,15.488,1
-0.096,0.8685,-0.2025,87.438,-31.708,-78.416,1
-0.1475,0.984,-0.174,24.756,4.305,-30.732,1
-0.119,0.98,-0.118,63.048,86.462,-16.5,1
0.0175,0.955,-0.075,0.4512,0.0244,0.5242,1
0.0236666666666666,0.964,-0.0863333333333333,14.756,-0.0242,15.974,1
0.026,0.989,-0.097,27.564,-31.216,-0.8416,1
0.867,0.0603333333333333,0.2233333333333333,74.878,85.732,25.195,1
0.175,-0.8729999999999999,0.5113333333333333,-20.256,229.754,-95.608,1
0.2965,-0.933,0.3665,85.244,319.878,-50.122,1
0.2996666666666667,-0.9493333333333333,0.2926666666666667,110.244,238.046,-59.268,1
0.186,-0.9945,0.546,28.695,210.124,-39.695,1
0.2734999999999999,-0.8295,0.2784999999999999,-38.256,236.588,212.438,1
0.2435,-10.165,0.5345,21.708,195.608,-33.658,1
0.247,-0.9203333333333332,0.4966666666666666,7.756,142.564,-63.294,1
0.191,-0.776,0.474,-78.172,106.952,60.488,1
0.298,-0.9216666666666667,0.3776666666666666,71.828,-9.122,-31.096,1
0.2505,-0.8915,0.404,0.1217999999999999,61.342,-64.024,1
0.2373333333333333,-0.908,0.449,31.098,0.6708,-0.5488,1
0.2855,-0.931,0.4145,78.416,36.0,-27.244,1
0.2155,-0.9135,0.3855,-9.122,39.305,-189.634,1
0.158,-0.8973333333333334,0.4226666666666667,118.046,-37.378,185.122,1
0.091,-0.813,0.523,-11.683,36.049,-196.584,1
0.272,-0.919,0.347,-5.817,-10.756,8.768,1
0.2746666666666666,-0.9666666666666668,0.3826666666666667,-15.122,187.076,10.512,1
-0.7453333333333333,0.6193333333333334,0.098,-21.466,-84.268,0.5488000000000002,1
-0.7755000000000001,0.62,0.064,10.073,-205.978,88.902,1
0.144,-0.6565,0.4485,-8.061,96.096,-9.89,1
0.2875,-1.031,0.591,-134.024,67.366,-19.878,1
0.5994999999999999,0.6930000000000001,-0.0265,90.854,-327.442,42.682,1
0.5876666666666667,0.7326666666666667,-0.1303333333333333,-114.266,-307.194,5.244,1
0.196,-0.9025,0.4155,127.804,209.514,-19.817,1
0.1733333333333333,-0.835,0.5563333333333333,67.926,-6.0,-0.5733999999999999,1
0.2403333333333333,-0.8383333333333334,0.3653333333333333,74.026,-329.754,-45.122,1
0.2826666666666667,-0.921,0.4286666666666667,113.904,-65.488,120.122,1
0.172,-0.8215,0.4925,-76.098,27.195,-6.5,1
0.266,-0.952,0.39,17.866,-4.512,-18.841,1
-0.0584999999999999,-10.185,-0.0804999999999999,15.852,-1.451,0.0121999999999999,1
0.0034999999999999,-0.5805,0.202,-72.316,47.682,-130.856,1
-0.0559999999999999,-0.9805,-0.0925,4.561,-71.464,-0.4753999999999999,1
0.047,-0.7003333333333334,0.1493333333333333,-75.366,34.268,15.244,1
-0.0373333333333333,-0.9506666666666668,-0.0489999999999999,4.122,-83.902,0.8902000000000001,1
0.071,-0.9195,0.128,-0.7802,-60.366,3.061,1
0.0076666666666666,-0.453,0.1403333333333333,-68.782,-2.707,3.0,1
0.0403333333333333,-0.5886666666666667,0.131,5.305,-9.622,125.488,1
-0.0713333333333333,-1.212,-0.1506666666666666,-22.806,-0.317,-0.7560000000000002,1
-0.0376666666666666,-0.9506666666666668,-0.0636666666666666,32.804,-57.928,-0.11,1
-0.0445,-1.088,-0.1015,4.817,-2.0,-0.9024,1
-0.044,-0.9973333333333332,-0.0343333333333333,-29.268,0.6708000000000001,-15.122,1
-0.061,-0.9775,-0.0625,3.122,-34.878,15.488,1
0.0543333333333333,-0.8726666666666666,0.1309999999999999,129.392,-74.512,48.658,1
-0.0045,-0.3845,0.203,-52.806,-0.4634,31.218,1
-0.043,-0.95,-0.0435,-0.1464,-26.706,31.952,1
-0.0413333333333333,-0.987,-0.0646666666666666,2.756,-59.512,4.378,1
0.046,-1.023,0.0795,-36.817,107.928,84.998,1
-0.007,-1.032,-0.1045,0.4145999999999999,-0.1342,-0.8657999999999999,1
-0.0139999999999999,-1.0,-0.104,15.246,43.048,0.6706,1
0.006,-0.347,0.1635,-8.878,-30.242,58.294,1
0.0134999999999999,-1.371,-0.0765,29.488,-79.512,-199.756,1
-0.0255,-0.312,0.2299999999999999,-43.538,0.805,46.952,1
-0.0095,-0.9525,-0.0705,4.317,-152.928,71.586,1
0.015,-0.474,0.1455,7.0,-11.695,101.464,1
0.088,-1.15,0.0849999999999999,-36.805,138.048,12.439,1
-0.0235,-11.065,-0.101,35.488,-45.854,-20.854,1
-0.055,-12.055,-0.12,115.976,-0.1708,-2.0,1
0.008,-0.359,0.2185,-109.878,35.854,-10.061,1
-0.0543333333333333,-1.203,-0.111,57.806,-52.316,-0.0241999999999999,1
-0.0315,-0.9365,-0.0564999999999999,21.462,-43.174,-0.6584000000000001,1
0.0655,-0.8069999999999999,0.1644999999999999,125.366,-97.806,13.756,1
-0.012,-0.9905,-0.08,46.464,-126.584,10.244,1
0.0806666666666666,-1.087,0.1109999999999999,-30.683,7.305,11.378,1
-0.022,-0.9363333333333334,-0.0426666666666666,-0.1951999999999999,46.342,55.244,1
-0.0515,-1.055,-0.086,-1.378,-64.148,6.061,1
0.0233333333333333,-0.4836666666666667,0.1999999999999999,-87.926,93.658,0.1341999999999998,1
-0.048,-10.415,-0.0765,14.146,-56.218,0.2926,1
-0.044,-1.034,-0.059,1.098,-4.024,0.976,1
0.0035,-10.345,-0.0595,17.314,-41.098,0.939,1
0.0029999999999999,-0.983,-0.04,0.9878,-19.268,19.756,1
0.004,-1.21,-0.0983333333333333,-0.2926000000000002,-21.706,30.486,1
-0.003,-0.9765,-0.028,0.939,-100.122,2.061,1
-0.025,-12.735,-0.0945,14.634,-167.318,-94.756,1
0.0854999999999999,-0.824,0.1735,136.584,-47.436,119.754,1
0.03,-0.4223333333333333,0.18,-104.146,67.074,-53.658,1
-0.023,-0.9745,-0.018,90.976,-75.852,2.0,1
-0.0416666666666666,-1.227,-0.072,109.268,0.5973999999999999,-35.732,1
0.0105,-0.377,0.185,-12.183,-28.658,26.462,1
0.0413333333333333,-0.447,0.228,-0.6219999999999997,0.6217999999999998,49.148,1
0.0405,-0.5575,0.163,48.658,-59.514,4.256,1
-0.0236666666666666,-1.069,-0.0723333333333333,91.096,-69.268,16.098,1
0.0345,-0.4469999999999999,0.1985,-4.634,-20.366,4.378,1
-0.0196666666666666,-0.988,-0.037,0.0122,-19.268,0.927,1
0.0385,-0.4305,0.238,-33.292,-0.4755999999999997,74.634,1
-0.03,-0.9553333333333334,-0.0039999999999999,-0.8657999999999999,-133.048,-75.122,1
0.064,-0.5505,0.179,49.512,-80.976,97.684,1
0.106,-1.111,0.1305,-36.183,67.196,207.684,1
-0.024,-0.9695,-0.0615,22.682,-34.146,0.4997999999999999,1
-0.0165,-1.349,0.005,39.756,-89.878,-26.195,1
-0.039,-10.375,-0.0435,10.488,-47.196,0.4025999999999999,1
0.051,0.972,-0.07,-0.866,-0.6464,-0.3292,1
0.046,0.9703333333333334,-0.072,-0.2804,-24.026,0.7562,1
0.0515,0.9805,-0.0625,-0.5002,-20.852,0.3414,1
0.0499999999999999,0.971,-0.0593333333333333,0.5002000000000001,-34.878,-0.2195999999999999,1
0.044,0.983,-0.052,-0.2562,-2.061,0.1951999999999999,1
0.044,0.97,-0.0543333333333333,0.244,-26.218,-0.8901999999999999,1
0.0404999999999999,0.983,-0.049,0.5,-1.927,-0.3536,1
0.0295,0.986,-0.047,-0.244,-15.854,-0.1461999999999999,1
0.0235,0.995,-0.0475,-0.1341999999999999,-1.549,-0.4024,1
-0.087,0.945,-0.2015,-0.2074000000000001,-125.246,163.052,1
-0.017,11.615,-0.1615,0.1464,24.878,-0.9268,1
0.0186666666666666,0.8330000000000001,-0.0979999999999999,84.878,-135.608,-23.292,1
-0.0069999999999999,0.9496666666666668,-0.063,34.634,0.5244000000000001,0.2804,1
-0.0655,0.9915,-0.199,-18.296,-84.514,84.878,1
0.0163333333333333,0.8953333333333333,-0.0913333333333333,4.805,-84.756,-44.512,1
0.0,0.9723333333333332,-0.052,26.948,-10.242,-20.486,1
-0.0135,0.792,-0.106,18.549,-3.061,-184.148,1
0.0104999999999999,0.939,-0.0715,26.464,-45.244,-0.5488000000000001,1
-0.026,0.7805,-0.135,19.622,-57.072,-223.052,1
-0.066,0.875,-0.17,20.317,10.976,-7.073,1
-0.1275,11.435,-0.178,0.3416,109.512,-115.122,1
-0.0315,0.6075,-0.078,-11.317,-0.1951999999999998,220.856,1
-0.0063333333333333,0.939,-0.0716666666666666,76.096,-69.268,15.852,1
0.0115,0.9075,-0.0815,6.939,-24.514,-18.782,1
-0.088,0.8646666666666666,-0.2096666666666666,27.695,-41.828,-97.684,1
-0.0174999999999999,0.5585,-0.129,-28.536,-74.392,170.122,1
0.001,0.922,-0.085,24.024,-0.3048,-27.682,1
-0.1055,0.9465,-0.1985,-61.952,-154.268,95.124,1
-0.1455,1.06,-0.1435,0.988,219.636,-195.244,1
-0.013,0.68,-0.1373333333333333,8.012,-170.732,0.3291999999999994,1
-0.1164999999999999,10.265,-0.198,-98.656,48.902,-171.342,1
0.0139999999999999,0.9776666666666666,-0.042,10.244,0.2192,11.098,1
0.0645,0.9705,-0.0965,0.0854,-0.9389999999999998,0.9632,1
0.0695,0.973,-0.0945,0.1464,-0.8655999999999999,0.5124000000000001,1
0.068,0.969,-0.0979999999999999,0.9026,-18.046,-0.1464,1
0.0645,0.9665,-0.0945,13.292,-23.902,-0.0488,1
0.063,0.974,-0.0943333333333333,0.7562,-14.632,-0.0366,1
0.059,0.9385,-0.109,4.939,-1.439,-29.392,1
-0.0363333333333333,0.9113333333333332,-0.244,122.806,-6.805,0.4390000000000001,1
-0.039,0.9695,-0.263,-7.0,-8.756,99.024,1
-0.0016666666666666,1.085,-0.1623333333333333,108.048,-0.1096000000000003,-98.782,1
0.019,0.54,-0.1615,-18.549,-0.7804000000000002,165.608,1
0.0596666666666666,0.9419999999999998,-0.1226666666666666,59.144,-5.171,-0.0851999999999999,1
-0.0226666666666666,0.9543333333333334,-0.2373333333333333,61.464,-63.414,0.7438,1
-0.0036666666666666,1.195,-0.1826666666666666,-95.974,-4.439,45.366,1
0.0095,0.921,-0.158,32.804,-21.586,-5.549,1
-0.0695,10.415,-0.1845,-17.244,44.026,76.462,1
0.06,0.8835,-0.107,71.828,-2.122,-52.196,1
0.0393333333333333,0.9796666666666668,-0.0843333333333333,0.7438,-52.682,-28.292,1
-0.0255,1.26,-0.223,-31.462,-45.366,3.122,1
0.0255,0.9455,-0.079,25.488,-0.9146,0.4267999999999999,1
0.0196666666666666,0.9243333333333332,-0.0773333333333333,9.195,-0.2679999999999999,-20.488,1
-0.079,10.345,-0.2204999999999999,-115.976,-13.61,12.622,1
-0.0456666666666666,1.153,-0.1703333333333333,-74.024,-115.486,150.124,1
-0.074,11.285,-0.184,21.586,10.183,-141.584,1
-0.0873333333333333,1.194,-0.2076666666666666,11.134,110.242,-12.427,1
0.0286666666666666,0.932,-0.0833333333333333,56.218,0.2317999999999999,-0.7682,1
-0.034,0.96,-0.15,-0.5121999999999999,-27.194,-51.462,1
-0.005,0.6226666666666667,-0.1276666666666666,0.3537999999999996,-14.622,76.586,1
0.03,0.9366666666666666,-0.0866666666666666,61.466,-0.8169999999999998,-25.976,1
-0.0353333333333333,0.8450000000000001,-0.2036666666666666,145.244,-0.0854000000000001,-17.073,1
-0.087,0.9445,-0.225,-39.634,-161.464,4.305,1
-0.0635,1.223,-0.156,-83.902,-0.0609999999999999,0.927,1
-0.0056666666666666,0.6446666666666666,-0.134,-1.561,-12.5,51.584,1
0.0345,1.072,-0.068,52.318,-26.952,1.561,1
0.0246666666666666,0.929,-0.103,59.148,5.756,-13.292,1
0.003,11.975,-0.155,52.318,0.2682,-21.952,1
-0.0146666666666666,1.034,-0.1756666666666666,9.866,-14.634,-62.074,1
0.021,1.024,-0.0795,2.207,-2.939,-0.4634,1
-0.0263333333333333,0.6413333333333333,-0.1326666666666666,-29.756,-97.074,169.758,1
-0.097,1.205,-0.1415,-32.926,-6.256,62.074,1
0.0385,0.8634999999999999,-0.0605,33.902,-83.536,36.708,1
0.0279999999999999,0.979,-0.034,1.988,-13.902,0.7442,1
0.032,0.9765,-0.0555,19.636,-0.6952,0.1464,1
0.033,0.972,-0.068,1.89,-2.866,2.012,1
0.9915,-0.07,-0.157,0.244,-0.7074,0.366,1
0.954,-0.0815,0.061,76.464,330.242,111.462,1
0.9793333333333332,-0.0783333333333333,0.1963333333333333,-58.416,-44.024,-1.073,1
0.972,-0.1085,0.202,53.534,0.0242,-0.4631999999999999,1
0.9516666666666668,-0.2303333333333333,0.2456666666666666,-13.89,110.486,86.828,1
0.8314999999999999,-0.07,0.4355,-24.988,908.536,49.427,1
0.6705,-0.4245,0.646,-30.608,90.244,158.048,1
0.563,-0.36,0.5745,79.512,-11.744,78.902,1
0.7096666666666667,-0.3999999999999999,0.6396666666666667,-6.317,42.804,-60.122,1
0.728,-0.4155,0.6565,-0.0973999999999998,15.368,-0.2075999999999998,1
0.6825,-0.395,0.6315,0.7928,-29.026,10.856,1
0.6873333333333335,-0.3886666666666666,0.6316666666666667,15.854,-5.183,15.242,1
